delivery_id,datetime,duration_minutes,weather,traffic,latitude,longitude,geometry
216,2024-01-19 19:43:00,32,Cloudy,Light,37.831399588960004,-122.51758642492433,POINT (-122.51758642492433 37.831399588960004)
217,2024-01-07 20:44:00,56,Clear,Light,37.715665582976996,-122.42918838189743,POINT (-122.42918838189743 37.715665582976996)
218,2024-01-17 15:48:00,36,Clear,Light,37.85403357795285,-122.45573525255372,POINT (-122.45573525255372 37.85403357795285)
219,2024-01-26 15:53:00,24,Clear,Heavy,37.8666041944504,-122.36508127708494,POINT (-122.36508127708494 37.8666041944504)
220,2024-01-28 09:22:00,19,Clear,Heavy,37.87326172190939,-122.35496874529613,POINT (-122.35496874529613 37.87326172190939)
221,2024-01-16 09:10:00,16,Cloudy,Heavy,37.82936862392958,-122.36127320524045,POINT (-122.36127320524045 37.82936862392958)
222,2024-01-26 09:47:00,16,Clear,Moderate,37.83363673532031,-122.49440591309806,POINT (-122.49440591309806 37.83363673532031)
223,2024-01-26 12:12:00,17,Cloudy,Moderate,37.711556995404,-122.32563738169748,POINT (-122.32563738169748 37.711556995404)
224,2024-01-19 17:02:00,44,Cloudy,Moderate,37.78629703092239,-122.33350638568685,POINT (-122.33350638568685 37.78629703092239)
225,2024-01-26 20:44:00,21,Clear,Moderate,37.724040310710336,-122.37760726218167,POINT (-122.37760726218167 37.724040310710336)
226,2024-01-18 08:46:00,33,Rainy,Moderate,37.757191798308625,-122.46214749806217,POINT (-122.46214749806217 37.757191798308625)
227,2024-01-21 15:01:00,28,Cloudy,Light,37.81852057181555,-122.3407271411224,POINT (-122.3407271411224 37.81852057181555)
228,2024-01-21 09:08:00,36,Cloudy,Heavy,37.716167502836434,-122.43529444603091,POINT (-122.43529444603091 37.716167502836434)
229,2024-01-02 14:34:00,23,Clear,Moderate,37.8135003752581,-122.4242020225879,POINT (-122.4242020225879 37.8135003752581)
230,2024-01-26 16:10:00,15,Clear,Moderate,37.73552083649112,-122.3404524689144,POINT (-122.3404524689144 37.73552083649112)
231,2024-01-13 10:52:00,27,Clear,Moderate,37.73308907849588,-122.51823854303977,POINT (-122.51823854303977 37.73308907849588)
232,2024-01-22 11:28:00,36,Clear,Light,37.846146558694,-122.46267227789133,POINT (-122.46267227789133 37.846146558694)
233,2024-01-05 15:26:00,23,Clear,Light,37.85129459770101,-122.35594184200419,POINT (-122.35594184200419 37.85129459770101)
234,2024-01-30 12:23:00,33,Clear,Light,37.84918878380432,-122.50548468206154,POINT (-122.50548468206154 37.84918878380432)
235,2024-01-23 20:33:00,33,Clear,Light,37.777798800868936,-122.50329270590376,POINT (-122.50329270590376 37.777798800868936)
236,2024-01-25 08:08:00,24,Clear,Moderate,37.77058669950341,-122.49755123778723,POINT (-122.49755123778723 37.77058669950341)
237,2024-01-12 20:24:00,12,Clear,Heavy,37.8524768560299,-122.48029613270322,POINT (-122.48029613270322 37.8524768560299)
238,2024-01-13 10:23:00,31,Clear,Moderate,37.70949045240829,-122.42314163639021,POINT (-122.42314163639021 37.70949045240829)
239,2024-01-21 14:30:00,37,Cloudy,Light,37.750770385782644,-122.46732204864175,POINT (-122.46732204864175 37.750770385782644)
240,2024-01-17 09:45:00,15,Clear,Light,37.69764163053756,-122.42284589615227,POINT (-122.42284589615227 37.69764163053756)
241,2024-01-14 09:00:00,48,Clear,Moderate,37.753712450374216,-122.45486310583792,POINT (-122.45486310583792 37.753712450374216)
242,2024-01-08 18:35:00,28,Clear,Moderate,37.738125192662274,-122.44106618821054,POINT (-122.44106618821054 37.738125192662274)
243,2024-01-12 10:16:00,26,Cloudy,Light,37.677841268478076,-122.49581579237626,POINT (-122.49581579237626 37.677841268478076)
244,2024-01-10 09:34:00,62,Clear,Moderate,37.75099094056681,-122.35789291920544,POINT (-122.35789291920544 37.75099094056681)
245,2024-01-06 08:54:00,12,Cloudy,Light,37.76959597734897,-122.4714423023858,POINT (-122.4714423023858 37.76959597734897)
246,2024-01-24 10:45:00,28,Clear,Moderate,37.70444910879679,-122.45901568417659,POINT (-122.45901568417659 37.70444910879679)
247,2024-01-11 11:21:00,28,Cloudy,Moderate,37.85125647122977,-122.50837568586473,POINT (-122.50837568586473 37.85125647122977)
248,2024-01-22 08:20:00,33,Cloudy,Light,37.7845960358712,-122.38336477658198,POINT (-122.38336477658198 37.7845960358712)
249,2024-01-02 11:16:00,37,Cloudy,Light,37.699308954485865,-122.36627347473522,POINT (-122.36627347473522 37.699308954485865)
250,2024-01-24 10:48:00,15,Cloudy,Light,37.8415208813556,-122.39829665788317,POINT (-122.39829665788317 37.8415208813556)
251,2024-01-05 17:31:00,46,Clear,Heavy,37.767548156326264,-122.33459429825263,POINT (-122.33459429825263 37.767548156326264)
252,2024-01-02 18:10:00,22,Clear,Moderate,37.68873289732662,-122.3879147489134,POINT (-122.3879147489134 37.68873289732662)
253,2024-01-22 11:27:00,39,Cloudy,Light,37.7898057832389,-122.38466682559105,POINT (-122.38466682559105 37.7898057832389)
254,2024-01-21 16:18:00,30,Clear,Heavy,37.84250290101697,-122.35558692924927,POINT (-122.35558692924927 37.84250290101697)
255,2024-01-30 08:57:00,30,Clear,Heavy,37.786257316551094,-122.39706092699117,POINT (-122.39706092699117 37.786257316551094)
256,2024-01-25 15:58:00,24,Clear,Light,37.77853377030562,-122.39815156570354,POINT (-122.39815156570354 37.77853377030562)
257,2024-01-13 15:10:00,23,Clear,Light,37.82105348598265,-122.41800620395607,POINT (-122.41800620395607 37.82105348598265)
258,2024-01-11 12:50:00,18,Clear,Light,37.724064666833414,-122.40005860327696,POINT (-122.40005860327696 37.724064666833414)
259,2024-01-16 12:13:00,28,Clear,Moderate,37.76998740631906,-122.49479177564372,POINT (-122.49479177564372 37.76998740631906)
260,2024-01-17 16:36:00,31,Cloudy,Heavy,37.68810649713131,-122.50252859748647,POINT (-122.50252859748647 37.68810649713131)
261,2024-01-10 20:17:00,37,Rainy,Light,37.72042702474176,-122.4096439634801,POINT (-122.4096439634801 37.72042702474176)
262,2024-01-08 15:29:00,32,Clear,Heavy,37.85129538072907,-122.47132041516842,POINT (-122.47132041516842 37.85129538072907)
263,2024-01-11 08:35:00,29,Cloudy,Heavy,37.80720323726333,-122.40451351152495,POINT (-122.40451351152495 37.80720323726333)
264,2024-01-25 16:49:00,26,Clear,Light,37.80640326578533,-122.3441647430879,POINT (-122.3441647430879 37.80640326578533)
265,2024-01-28 10:09:00,34,Cloudy,Light,37.80289833741642,-122.39316807838371,POINT (-122.39316807838371 37.80289833741642)
266,2024-01-04 12:11:00,29,Clear,Heavy,37.83912762465299,-122.46573415948063,POINT (-122.46573415948063 37.83912762465299)
267,2024-01-01 14:27:00,25,Cloudy,Light,37.77674148307702,-122.39574011938053,POINT (-122.39574011938053 37.77674148307702)
268,2024-01-26 13:02:00,27,Clear,Heavy,37.69767185592625,-122.41906723945527,POINT (-122.41906723945527 37.69767185592625)
269,2024-01-03 10:35:00,57,Cloudy,Light,37.76722126983092,-122.33176686264652,POINT (-122.33176686264652 37.76722126983092)
270,2024-01-13 16:56:00,35,Clear,Light,37.68452158739943,-122.34044539669246,POINT (-122.34044539669246 37.68452158739943)
271,2024-01-28 11:35:00,16,Cloudy,Light,37.75417898533789,-122.41432479589216,POINT (-122.41432479589216 37.75417898533789)
272,2024-01-11 19:39:00,25,Clear,Moderate,37.75480945899964,-122.4244977644175,POINT (-122.4244977644175 37.75480945899964)
273,2024-01-13 13:56:00,35,Cloudy,Light,37.69681229408704,-122.40498123799178,POINT (-122.40498123799178 37.69681229408704)
274,2024-01-26 08:30:00,24,Clear,Moderate,37.848841085947534,-122.47327482467018,POINT (-122.47327482467018 37.848841085947534)
275,2024-01-25 15:05:00,34,Clear,Light,37.853324118760646,-122.39492665828674,POINT (-122.39492665828674 37.853324118760646)
276,2024-01-15 20:56:00,38,Clear,Heavy,37.87039810337916,-122.3194125488469,POINT (-122.3194125488469 37.87039810337916)
277,2024-01-10 14:15:00,33,Clear,Heavy,37.82253346399366,-122.3846557213629,POINT (-122.3846557213629 37.82253346399366)
278,2024-01-12 18:57:00,20,Clear,Light,37.77316884968916,-122.35498695051675,POINT (-122.35498695051675 37.77316884968916)
279,2024-01-22 18:03:00,17,Rainy,Moderate,37.76445525223281,-122.46818959616789,POINT (-122.46818959616789 37.76445525223281)
280,2024-01-13 08:20:00,40,Cloudy,Moderate,37.804341769821335,-122.45807248538748,POINT (-122.45807248538748 37.804341769821335)
281,2024-01-07 08:03:00,39,Clear,Light,37.8175947168688,-122.48787419872318,POINT (-122.48787419872318 37.8175947168688)
282,2024-01-29 12:05:00,25,Clear,Moderate,37.816536346008036,-122.47580169812099,POINT (-122.47580169812099 37.816536346008036)
283,2024-01-25 08:18:00,20,Clear,Light,37.80834024858483,-122.45418301488353,POINT (-122.45418301488353 37.80834024858483)
284,2024-01-10 19:01:00,36,Clear,Light,37.791966507327956,-122.49079787905757,POINT (-122.49079787905757 37.791966507327956)
285,2024-01-23 15:50:00,25,Clear,Light,37.81671070679192,-122.39134718199115,POINT (-122.39134718199115 37.81671070679192)
286,2024-01-23 09:54:00,13,Clear,Moderate,37.76281802857662,-122.32355803521259,POINT (-122.32355803521259 37.76281802857662)
287,2024-01-01 12:16:00,21,Clear,Light,37.81206392995958,-122.42053424707576,POINT (-122.42053424707576 37.81206392995958)
288,2024-01-16 08:01:00,13,Cloudy,Heavy,37.76745830861143,-122.47165946164061,POINT (-122.47165946164061 37.76745830861143)
289,2024-01-07 08:14:00,19,Clear,Moderate,37.72789030479167,-122.4635395678963,POINT (-122.4635395678963 37.72789030479167)
290,2024-01-16 15:54:00,24,Cloudy,Heavy,37.86399358897133,-122.381892141595,POINT (-122.381892141595 37.86399358897133)
291,2024-01-28 14:36:00,30,Clear,Light,37.788691202551405,-122.49548322840468,POINT (-122.49548322840468 37.788691202551405)
292,2024-01-30 08:43:00,5,Cloudy,Light,37.74250547443292,-122.37933745732651,POINT (-122.37933745732651 37.74250547443292)
293,2024-01-15 09:16:00,73,Clear,Light,37.80554295238382,-122.44254227278871,POINT (-122.44254227278871 37.80554295238382)
294,2024-01-28 12:05:00,26,Cloudy,Moderate,37.68570919976759,-122.36312169157782,POINT (-122.36312169157782 37.68570919976759)
295,2024-01-06 14:57:00,46,Cloudy,Light,37.789495699692864,-122.4297899284626,POINT (-122.4297899284626 37.789495699692864)
296,2024-01-14 16:34:00,41,Cloudy,Light,37.801196162490854,-122.4525377479718,POINT (-122.4525377479718 37.801196162490854)
297,2024-01-14 14:14:00,33,Cloudy,Heavy,37.783017074067565,-122.39044774720115,POINT (-122.39044774720115 37.783017074067565)
298,2024-01-09 09:36:00,38,Rainy,Light,37.77113579204028,-122.42103177096705,POINT (-122.42103177096705 37.77113579204028)
299,2024-01-18 19:47:00,39,Cloudy,Moderate,37.75759298628826,-122.32862380528559,POINT (-122.32862380528559 37.75759298628826)
300,2024-01-20 11:47:00,18,Clear,Heavy,37.79300851745511,-122.39104911155694,POINT (-122.39104911155694 37.79300851745511)
301,2024-01-26 14:36:00,49,Clear,Light,37.78130617899837,-122.46037940650467,POINT (-122.46037940650467 37.78130617899837)
302,2024-01-12 17:34:00,30,Cloudy,Light,37.735303397819145,-122.33471348226337,POINT (-122.33471348226337 37.735303397819145)
303,2024-01-26 19:20:00,23,Cloudy,Moderate,37.79932468709912,-122.46764414573423,POINT (-122.46764414573423 37.79932468709912)
304,2024-01-09 12:10:00,43,Cloudy,Moderate,37.69339015783174,-122.45376235511874,POINT (-122.45376235511874 37.69339015783174)
305,2024-01-11 11:26:00,29,Cloudy,Light,37.7280879762488,-122.44477425166843,POINT (-122.44477425166843 37.7280879762488)
306,2024-01-28 09:47:00,26,Clear,Light,37.68764148119602,-122.41269437359728,POINT (-122.41269437359728 37.68764148119602)
307,2024-01-14 11:56:00,31,Clear,Moderate,37.77699030818531,-122.3919743990253,POINT (-122.3919743990253 37.77699030818531)
308,2024-01-04 10:13:00,30,Clear,Moderate,37.76711554523967,-122.44716887473353,POINT (-122.44716887473353 37.76711554523967)
309,2024-01-18 12:35:00,21,Clear,Light,37.845919566374846,-122.50228048590178,POINT (-122.50228048590178 37.845919566374846)
310,2024-01-03 12:56:00,18,Rainy,Moderate,37.72560085129648,-122.38802613930277,POINT (-122.38802613930277 37.72560085129648)
311,2024-01-12 14:55:00,29,Clear,Heavy,37.7258856051169,-122.40939394622939,POINT (-122.40939394622939 37.7258856051169)
312,2024-01-25 19:03:00,34,Rainy,Light,37.8499793537967,-122.35061274380953,POINT (-122.35061274380953 37.8499793537967)
313,2024-01-28 14:38:00,42,Clear,Moderate,37.70685453728975,-122.51903849204741,POINT (-122.51903849204741 37.70685453728975)
314,2024-01-29 16:05:00,39,Clear,Light,37.87434497016018,-122.34574337949496,POINT (-122.34574337949496 37.87434497016018)
315,2024-01-14 15:09:00,27,Clear,Moderate,37.67698036549489,-122.34252824796614,POINT (-122.34252824796614 37.67698036549489)
316,2024-01-26 13:52:00,35,Clear,Heavy,37.69277146971622,-122.48145630243361,POINT (-122.48145630243361 37.69277146971622)
317,2024-01-06 15:29:00,42,Clear,Moderate,37.80565876860818,-122.46948788569236,POINT (-122.46948788569236 37.80565876860818)
318,2024-01-18 12:30:00,28,Cloudy,Moderate,37.82802021680212,-122.44879029162985,POINT (-122.44879029162985 37.82802021680212)
319,2024-01-28 08:25:00,16,Clear,Light,37.756418521302045,-122.49147394092356,POINT (-122.49147394092356 37.756418521302045)
320,2024-01-01 09:58:00,42,Rainy,Light,37.763671836672714,-122.34017949633629,POINT (-122.34017949633629 37.763671836672714)
321,2024-01-15 09:09:00,34,Clear,Light,37.84217388051154,-122.42577427150275,POINT (-122.42577427150275 37.84217388051154)
322,2024-01-02 20:53:00,23,Clear,Heavy,37.70006511126519,-122.47426920668804,POINT (-122.47426920668804 37.70006511126519)
323,2024-01-22 14:53:00,10,Clear,Light,37.724253921431576,-122.51315625734259,POINT (-122.51315625734259 37.724253921431576)
324,2024-01-27 11:49:00,42,Clear,Moderate,37.687224628078084,-122.48660464133116,POINT (-122.48660464133116 37.687224628078084)
325,2024-01-30 13:43:00,36,Cloudy,Light,37.8075682198388,-122.49027742825542,POINT (-122.49027742825542 37.8075682198388)
326,2024-01-30 10:35:00,20,Cloudy,Moderate,37.76619739866954,-122.37051644504015,POINT (-122.37051644504015 37.76619739866954)
327,2024-01-08 10:50:00,11,Clear,Light,37.73688438323045,-122.41832658753985,POINT (-122.41832658753985 37.73688438323045)
328,2024-01-05 20:20:00,36,Clear,Light,37.76643268058528,-122.36818840930975,POINT (-122.36818840930975 37.76643268058528)
329,2024-01-12 15:47:00,26,Clear,Heavy,37.76252416817723,-122.38133116580178,POINT (-122.38133116580178 37.76252416817723)
330,2024-01-15 09:09:00,24,Clear,Moderate,37.826381174503524,-122.47979987019541,POINT (-122.47979987019541 37.826381174503524)
331,2024-01-02 12:53:00,49,Rainy,Heavy,37.798823037360414,-122.33614081625991,POINT (-122.33614081625991 37.798823037360414)
332,2024-01-03 10:25:00,21,Cloudy,Light,37.71104501889345,-122.39468184551059,POINT (-122.39468184551059 37.71104501889345)
333,2024-01-15 08:28:00,23,Clear,Heavy,37.86791090335531,-122.41026905163216,POINT (-122.41026905163216 37.86791090335531)
334,2024-01-18 17:37:00,38,Cloudy,Light,37.76609506071274,-122.44848065323428,POINT (-122.44848065323428 37.76609506071274)
335,2024-01-15 19:18:00,28,Cloudy,Light,37.73744103569664,-122.4447364070714,POINT (-122.4447364070714 37.73744103569664)
336,2024-01-27 17:34:00,37,Clear,Moderate,37.82291330873653,-122.44928551263048,POINT (-122.44928551263048 37.82291330873653)
337,2024-01-09 08:21:00,35,Clear,Light,37.769451995036015,-122.49113336775363,POINT (-122.49113336775363 37.769451995036015)
338,2024-01-01 12:28:00,40,Clear,Light,37.80434098346001,-122.33844325656288,POINT (-122.33844325656288 37.80434098346001)
339,2024-01-11 13:52:00,37,Clear,Light,37.85096388539107,-122.50254656632046,POINT (-122.50254656632046 37.85096388539107)
340,2024-01-13 14:33:00,38,Clear,Moderate,37.79483210751838,-122.45219307716015,POINT (-122.45219307716015 37.79483210751838)
341,2024-01-14 15:19:00,38,Clear,Light,37.81307236802815,-122.36288389496745,POINT (-122.36288389496745 37.81307236802815)
342,2024-01-12 18:16:00,36,Cloudy,Light,37.80665021780169,-122.33467614280978,POINT (-122.33467614280978 37.80665021780169)
343,2024-01-02 14:00:00,16,Clear,Heavy,37.69817287806131,-122.49092355399696,POINT (-122.49092355399696 37.69817287806131)
344,2024-01-20 15:43:00,26,Clear,Moderate,37.73200853880243,-122.5030170452077,POINT (-122.5030170452077 37.73200853880243)
345,2024-01-25 19:06:00,44,Clear,Light,37.84884018644757,-122.39233404489391,POINT (-122.39233404489391 37.84884018644757)
346,2024-01-29 18:01:00,24,Clear,Heavy,37.825147180164755,-122.49826398406515,POINT (-122.49826398406515 37.825147180164755)
347,2024-01-02 17:20:00,24,Clear,Moderate,37.765807948923694,-122.37137210046525,POINT (-122.37137210046525 37.765807948923694)
348,2024-01-29 12:24:00,31,Clear,Light,37.73580553048953,-122.32937096469246,POINT (-122.32937096469246 37.73580553048953)
349,2024-01-28 12:34:00,43,Clear,Moderate,37.856568550152645,-122.40787961484276,POINT (-122.40787961484276 37.856568550152645)
350,2024-01-20 11:33:00,30,Clear,Light,37.70805459730641,-122.48982833293343,POINT (-122.48982833293343 37.70805459730641)
351,2024-01-02 19:29:00,36,Cloudy,Heavy,37.75974135986019,-122.44283886766306,POINT (-122.44283886766306 37.75974135986019)
352,2024-01-28 16:24:00,38,Clear,Light,37.72838025021262,-122.51412391880754,POINT (-122.51412391880754 37.72838025021262)
353,2024-01-11 16:41:00,30,Rainy,Light,37.67849690628018,-122.41858511481307,POINT (-122.41858511481307 37.67849690628018)
354,2024-01-22 10:53:00,26,Clear,Moderate,37.80443900984474,-122.4054750556837,POINT (-122.4054750556837 37.80443900984474)
355,2024-01-26 19:49:00,24,Clear,Heavy,37.76459378569489,-122.36878601685528,POINT (-122.36878601685528 37.76459378569489)
356,2024-01-20 08:54:00,30,Cloudy,Moderate,37.84309274249903,-122.44744684347161,POINT (-122.44744684347161 37.84309274249903)
357,2024-01-20 18:51:00,27,Rainy,Moderate,37.683999348478196,-122.4715219217733,POINT (-122.4715219217733 37.683999348478196)
358,2024-01-20 17:07:00,37,Rainy,Heavy,37.7446921091876,-122.3496778164108,POINT (-122.3496778164108 37.7446921091876)
359,2024-01-15 08:53:00,32,Cloudy,Light,37.77025210197129,-122.4255975147164,POINT (-122.4255975147164 37.77025210197129)
360,2024-01-22 12:56:00,24,Clear,Moderate,37.789558956863026,-122.34871757426473,POINT (-122.34871757426473 37.789558956863026)
361,2024-01-23 20:32:00,18,Cloudy,Light,37.87031282430198,-122.45483214353528,POINT (-122.45483214353528 37.87031282430198)
362,2024-01-19 17:02:00,16,Cloudy,Heavy,37.6931325368674,-122.45772671127672,POINT (-122.45772671127672 37.6931325368674)
363,2024-01-04 08:20:00,46,Clear,Heavy,37.74094693557128,-122.41522968655134,POINT (-122.41522968655134 37.74094693557128)
364,2024-01-08 15:42:00,32,Clear,Light,37.71253090638344,-122.51757819605776,POINT (-122.51757819605776 37.71253090638344)
365,2024-01-02 11:37:00,22,Cloudy,Moderate,37.76196329526061,-122.45655186508809,POINT (-122.45655186508809 37.76196329526061)
366,2024-01-24 20:05:00,43,Clear,Light,37.71206405308326,-122.49514996796111,POINT (-122.49514996796111 37.71206405308326)
367,2024-01-26 18:53:00,50,Rainy,Light,37.85303330233381,-122.49202225171436,POINT (-122.49202225171436 37.85303330233381)
368,2024-01-07 16:14:00,40,Clear,Moderate,37.84894348164918,-122.47913024136965,POINT (-122.47913024136965 37.84894348164918)
369,2024-01-14 19:20:00,30,Cloudy,Light,37.83284674123108,-122.45093462018158,POINT (-122.45093462018158 37.83284674123108)
370,2024-01-29 18:35:00,35,Clear,Light,37.7491016076742,-122.41888252979236,POINT (-122.41888252979236 37.7491016076742)
371,2024-01-09 13:57:00,14,Clear,Moderate,37.677247895601056,-122.44344430167324,POINT (-122.44344430167324 37.677247895601056)
372,2024-01-24 13:16:00,31,Clear,Moderate,37.80371883155685,-122.51680757682045,POINT (-122.51680757682045 37.80371883155685)
373,2024-01-29 16:23:00,50,Clear,Light,37.86434973012271,-122.50825916087231,POINT (-122.50825916087231 37.86434973012271)
374,2024-01-30 14:16:00,25,Clear,Moderate,37.807788861729115,-122.4667668226876,POINT (-122.4667668226876 37.807788861729115)
375,2024-01-07 08:13:00,32,Clear,Moderate,37.82205851695443,-122.32991994186673,POINT (-122.32991994186673 37.82205851695443)
376,2024-01-02 13:19:00,38,Cloudy,Moderate,37.856584857187556,-122.48320756870051,POINT (-122.48320756870051 37.856584857187556)
377,2024-01-26 08:12:00,34,Clear,Heavy,37.68388781024062,-122.47114315644669,POINT (-122.47114315644669 37.68388781024062)
378,2024-01-06 19:26:00,36,Cloudy,Moderate,37.773523377562235,-122.46974834109284,POINT (-122.46974834109284 37.773523377562235)
379,2024-01-22 12:07:00,35,Clear,Moderate,37.786922859477556,-122.34037042864472,POINT (-122.34037042864472 37.786922859477556)
380,2024-01-16 11:53:00,30,Cloudy,Heavy,37.702958891187926,-122.45775278992384,POINT (-122.45775278992384 37.702958891187926)
381,2024-01-06 12:38:00,12,Cloudy,Moderate,37.86953784250945,-122.37243056227507,POINT (-122.37243056227507 37.86953784250945)
382,2024-01-21 09:58:00,16,Clear,Moderate,37.74479296438792,-122.38241516077835,POINT (-122.38241516077835 37.74479296438792)
383,2024-01-10 16:14:00,50,Clear,Light,37.872679813161525,-122.37806702953552,POINT (-122.37806702953552 37.872679813161525)
384,2024-01-04 18:37:00,29,Cloudy,Light,37.743223352443756,-122.46838242791867,POINT (-122.46838242791867 37.743223352443756)
385,2024-01-21 14:06:00,31,Cloudy,Moderate,37.728903887068086,-122.34368741594649,POINT (-122.34368741594649 37.728903887068086)
386,2024-01-13 15:05:00,29,Clear,Light,37.832094145736285,-122.40335534120487,POINT (-122.40335534120487 37.832094145736285)
387,2024-01-29 18:12:00,39,Clear,Light,37.81166357883773,-122.4178632280426,POINT (-122.4178632280426 37.81166357883773)
388,2024-01-16 18:04:00,26,Cloudy,Light,37.683008262949315,-122.47883313166406,POINT (-122.47883313166406 37.683008262949315)
389,2024-01-07 16:05:00,32,Clear,Light,37.80191935370092,-122.35354820848532,POINT (-122.35354820848532 37.80191935370092)
390,2024-01-18 13:54:00,25,Rainy,Light,37.86234709714829,-122.42130309365501,POINT (-122.42130309365501 37.86234709714829)
391,2024-01-30 18:11:00,14,Clear,Heavy,37.76348760616104,-122.43732307957204,POINT (-122.43732307957204 37.76348760616104)
392,2024-01-14 10:21:00,24,Cloudy,Light,37.84778927970867,-122.43349697860266,POINT (-122.43349697860266 37.84778927970867)
393,2024-01-27 14:02:00,29,Rainy,Light,37.70549214612177,-122.45782723793691,POINT (-122.45782723793691 37.70549214612177)
394,2024-01-21 18:51:00,33,Cloudy,Heavy,37.7563708077865,-122.46317768025712,POINT (-122.46317768025712 37.7563708077865)
395,2024-01-21 11:36:00,28,Rainy,Moderate,37.68729706295278,-122.40108467292757,POINT (-122.40108467292757 37.68729706295278)
396,2024-01-12 08:37:00,29,Clear,Light,37.696901580796485,-122.32284987152929,POINT (-122.32284987152929 37.696901580796485)
397,2024-01-12 15:41:00,24,Clear,Light,37.79801642058172,-122.43064280481366,POINT (-122.43064280481366 37.79801642058172)
398,2024-01-14 20:59:00,36,Clear,Light,37.75691286312587,-122.44250969274142,POINT (-122.44250969274142 37.75691286312587)
399,2024-01-05 13:33:00,40,Clear,Moderate,37.77837843074657,-122.45124595831975,POINT (-122.45124595831975 37.77837843074657)
400,2024-01-21 13:05:00,63,Clear,Moderate,37.766365008192054,-122.4411084751578,POINT (-122.4411084751578 37.766365008192054)
401,2024-01-08 17:37:00,41,Clear,Light,37.788765489607336,-122.38529055187038,POINT (-122.38529055187038 37.788765489607336)
402,2024-01-14 11:25:00,31,Clear,Light,37.813747328935825,-122.40181416031936,POINT (-122.40181416031936 37.813747328935825)
403,2024-01-14 12:13:00,20,Clear,Heavy,37.68494945847848,-122.40078855121726,POINT (-122.40078855121726 37.68494945847848)
404,2024-01-14 10:03:00,39,Clear,Moderate,37.84438209632324,-122.38745505145695,POINT (-122.38745505145695 37.84438209632324)
405,2024-01-27 17:25:00,20,Clear,Moderate,37.7732731594281,-122.5059176946895,POINT (-122.5059176946895 37.7732731594281)
406,2024-01-21 15:27:00,20,Clear,Light,37.68125783474128,-122.35561630018941,POINT (-122.35561630018941 37.68125783474128)
407,2024-01-27 18:42:00,28,Clear,Light,37.72555116981948,-122.47053521579677,POINT (-122.47053521579677 37.72555116981948)
408,2024-01-03 11:09:00,27,Clear,Light,37.798724493954204,-122.3209140683719,POINT (-122.3209140683719 37.798724493954204)
409,2024-01-04 15:52:00,20,Rainy,Moderate,37.70304424044138,-122.48981743119384,POINT (-122.48981743119384 37.70304424044138)
410,2024-01-11 17:08:00,24,Clear,Light,37.754633989377744,-122.34860476493832,POINT (-122.34860476493832 37.754633989377744)
411,2024-01-26 10:15:00,22,Cloudy,Moderate,37.80010477278428,-122.40183425945204,POINT (-122.40183425945204 37.80010477278428)
412,2024-01-21 18:43:00,40,Clear,Light,37.83368942440113,-122.33969656053833,POINT (-122.33969656053833 37.83368942440113)
413,2024-01-04 18:58:00,21,Clear,Light,37.80624952966404,-122.43847997246037,POINT (-122.43847997246037 37.80624952966404)
414,2024-01-22 08:08:00,21,Clear,Light,37.83176398349363,-122.48751132354347,POINT (-122.48751132354347 37.83176398349363)
415,2024-01-27 18:18:00,26,Clear,Light,37.85245323192099,-122.47785294490527,POINT (-122.47785294490527 37.85245323192099)
416,2024-01-19 13:16:00,20,Cloudy,Moderate,37.779255397470884,-122.49064901768894,POINT (-122.49064901768894 37.779255397470884)
417,2024-01-20 15:20:00,58,Cloudy,Light,37.757229156748046,-122.35604293328139,POINT (-122.35604293328139 37.757229156748046)
418,2024-01-08 13:45:00,28,Clear,Moderate,37.846645026760996,-122.45072744036635,POINT (-122.45072744036635 37.846645026760996)
419,2024-01-04 10:58:00,28,Clear,Moderate,37.78595677212833,-122.50129420805239,POINT (-122.50129420805239 37.78595677212833)
420,2024-01-22 19:39:00,42,Clear,Light,37.75402582009606,-122.38739590006668,POINT (-122.38739590006668 37.75402582009606)
421,2024-01-18 14:13:00,8,Rainy,Light,37.86558082268806,-122.4387752169315,POINT (-122.4387752169315 37.86558082268806)
422,2024-01-20 11:06:00,31,Clear,Light,37.82560571289882,-122.51320230960107,POINT (-122.51320230960107 37.82560571289882)
423,2024-01-14 14:06:00,41,Cloudy,Moderate,37.73616175327276,-122.48972843881518,POINT (-122.48972843881518 37.73616175327276)
424,2024-01-16 15:51:00,16,Cloudy,Light,37.871164853703554,-122.42650321311798,POINT (-122.42650321311798 37.871164853703554)
425,2024-01-06 19:21:00,36,Cloudy,Light,37.717924822808975,-122.38470721576941,POINT (-122.38470721576941 37.717924822808975)
426,2024-01-19 17:29:00,51,Cloudy,Heavy,37.86859013094996,-122.51271679997672,POINT (-122.51271679997672 37.86859013094996)
427,2024-01-06 19:17:00,24,Clear,Heavy,37.80175768022393,-122.51588050437087,POINT (-122.51588050437087 37.80175768022393)
428,2024-01-07 15:48:00,24,Clear,Light,37.83274602520791,-122.38651035250552,POINT (-122.38651035250552 37.83274602520791)
429,2024-01-10 08:19:00,28,Cloudy,Light,37.855493047048405,-122.39360590390206,POINT (-122.39360590390206 37.855493047048405)
430,2024-01-17 08:12:00,12,Rainy,Moderate,37.82094071910737,-122.45699728278792,POINT (-122.45699728278792 37.82094071910737)
